"hhid","h04_sex","h14_cls_wkr","h06_status","urb","age_group"
"407700000000028077",1,"",2,1,"50 to 59"
"1646500000000040465",1,"",2,2,"70 to 79"
"3605200000000060052",1,"",2,1,"60 to 69"
"2266600000000046666",1,"",2,2,"50 to 59"
"269400000000026694",1,"",2,2,"60 to 69"
"2266200000000046662",1,"",2,2,"70 to 79"
"2266000000000046660",1,"",2,2,"70 to 79"
"269000000000026690",1,"",2,2,"40 to 49"
"1533300000000039333",1,"",2,2,"50 to 59"
"1479100000000038791",1,"",2,1,"70 to 79"
"3854600000000062546",1,"",2,2,"60 to 69"
"3911000000000063110",1,"",2,1,"60 to 69"
"1036200000000034362",1,"",2,1,"18 to 29"
"3136200000000055362",1,"",2,2,"80 to 89"
"407600000000028076",1,"",2,1,"60 to 69"
"3136600000000055366",1,"",2,2,"60 to 69"
"1035500000000034355",1,"",2,1,"60 to 69"
"3604600000000060046",1,"",2,1,"50 to 59"
"3137500000000055375",1,"",2,2,"70 to 79"
"3604500000000060045",1,"",2,1,"50 to 59"
"2264600000000046646",1,"",2,2,"70 to 79"
"2264200000000046642",1,"",2,2,"60 to 69"
"1034500000000034345",1,"",2,1,"50 to 59"
"515000000000029150",1,"",1,2,"60 to 69"
"1033600000000034336",1,"",2,1,"18 to 29"
"3855000000000062550",1,"",3,2,"70 to 79"
"2263000000000046630",1,"",2,1,"40 to 49"
"2262800000000046628",1,"",2,1,"40 to 49"
"3140600000000055406",1,"",3,1,"60 to 69"
"2262700000000046627",1,"",3,1,"70 to 79"
"3140900000000055409",1,"",2,1,"50 to 59"
"3141000000000055410",1,"",3,1,"60 to 69"
"1909800000000043098",1,"",3,1,"70 to 79"
"407300000000028073",1,"",2,1,"70 to 79"
"268800000000026688",1,"",1,2,"60 to 69"
"2261800000000046618",1,"",2,2,"30 to 39"
"3141700000000055417",1,"",3,1,"60 to 69"
"3141900000000055419",1,"",2,1,"70 to 79"
"3142200000000055422",1,"",2,1,"70 to 79"
"2261700000000046617",1,"",2,2,"50 to 59"
"3142400000000055424",1,"",2,1,"70 to 79"
"268600000000026686",1,"",2,1,"18 to 29"
"3142600000000055426",1,"",2,1,"70 to 79"
"1910800000000043108",1,"",2,1,"70 to 79"
"3143300000000055433",1,"",2,2,"50 to 59"
"1533200000000039332",1,"",3,2,"70 to 79"
"1478500000000038785",1,"",2,1,"60 to 69"
"3856200000000062562",1,"",2,2,"70 to 79"
"3144500000000055445",1,"",2,2,"70 to 79"
"1478400000000038784",1,"",3,1,"70 to 79"
"1646600000000040466",1,"",2,2,"60 to 69"
"3145700000000055457",1,"",2,2,"70 to 79"
"1478200000000038782",1,"",2,1,"50 to 59"
"515100000000029151",1,"",2,2,"70 to 79"
"2260400000000046604",1,"",3,2,"80 to 89"
"2260300000000046603",1,"",2,2,"60 to 69"
"1533000000000039330",1,"",2,2,"60 to 69"
"515600000000029156",1,"",2,2,"60 to 69"
"1913200000000043132",1,"",2,1,"60 to 69"
"407200000000028072",1,"",4,1,"60 to 69"
"3146900000000055469",1,"",2,1,"60 to 69"
"3147000000000055470",1,"",2,1,"50 to 59"
"2259700000000046597",1,"",2,2,"60 to 69"
"1027500000000034275",1,"",2,1,"80 to 89"
"1027400000000034274",1,"",2,1,"70 to 79"
"3147600000000055476",1,"",2,1,"70 to 79"
"1913500000000043135",1,"",2,1,"60 to 69"
"1026900000000034269",1,"",2,1,"50 to 59"
"515800000000029158",1,"",2,2,"60 to 69"
"2561500000000049615",1,"",2,1,"60 to 69"
"3148300000000055483",1,"",2,1,"70 to 79"
"1914100000000043141",1,"",2,1,"30 to 39"
"2259200000000046592",1,"",2,1,"60 to 69"
"1608800000000040088",1,"",2,2,"80 to 89"
"1025800000000034258",1,"",2,1,"70 to 79"
"1914200000000043142",1,"",2,1,"50 to 59"
"1025200000000034252",1,"",4,1,"60 to 69"
"3149900000000055499",1,"",4,1,"50 to 59"
"1024700000000034247",1,"",2,1,"40 to 49"
"2583000000000049830",1,"",2,2,"80 to 89"
"1914500000000043145",1,"",2,1,"60 to 69"
"407100000000028071",1,"",2,1,"40 to 49"
"3603000000000060030",1,"",2,1,"60 to 69"
"3151200000000055512",1,"",2,2,"60 to 69"
"1024000000000034240",1,"",3,1,"70 to 79"
"3708400000000061084",1,"",2,1,"60 to 69"
"2257700000000046577",1,"",2,2,"40 to 49"
"3602900000000060029",1,"",2,1,"70 to 79"
"1914900000000043149",1,"",2,1,"60 to 69"
"2257400000000046574",1,"",1,2,"18 to 29"
"1915600000000043156",1,"",2,1,"60 to 69"
"2256900000000046569",1,"",2,2,"40 to 49"
"1023400000000034234",1,"",2,1,"80 to 89"
"164300000000025643",1,"",2,2,"40 to 49"
"1023200000000034232",1,"",2,2,"60 to 69"
"1022800000000034228",1,"",3,2,"80 to 89"
"265000000000026650",1,"",2,2,"70 to 79"
"1022600000000034226",1,"",2,2,"60 to 69"
"3153300000000055533",1,"",3,2,"70 to 79"
"264900000000026649",1,"",2,2,"60 to 69"
"1916600000000043166",1,"",2,1,"70 to 79"
"1477000000000038770",1,"",2,1,"50 to 59"
"1022100000000034221",1,"",2,1,"60 to 69"
"109600000000025096",1,"",2,2,"50 to 59"
"3859200000000062592",1,"",3,2,"70 to 79"
"1021700000000034217",1,"",2,1,"60 to 69"
"2553000000000049530",1,"",2,1,"50 to 59"
"3602700000000060027",1,"",2,1,"60 to 69"
"206200000000026062",1,"",4,1,"70 to 79"
"3155200000000055552",1,"",1,2,"60 to 69"
"127600000000025276",1,"",2,2,"30 to 39"
"3155800000000055558",1,"",2,1,"50 to 59"
"1917000000000043170",1,"",2,1,"60 to 69"
"1021100000000034211",1,"",2,2,"60 to 69"
"2517600000000049176",1,"",2,2,"70 to 79"
"1019800000000034198",1,"",2,2,"60 to 69"
"3968300000000063683",1,"",2,2,"80 to 89"
"1476600000000038766",1,"",2,1,"40 to 49"
"3601800000000060018",1,"",2,1,"50 to 59"
"3157400000000055574",1,"",2,1,"70 to 79"
"3157600000000055576",1,"",2,1,"60 to 69"
"1018200000000034182",1,"",2,2,"30 to 39"
"3601700000000060017",1,"",2,1,"50 to 59"
"2552900000000049529",1,"",2,1,"60 to 69"
"1532500000000039325",1,"",2,2,"60 to 69"
"3708600000000061086",1,"",2,1,"70 to 79"
"2517200000000049172",1,"",3,2,"90 to 99"
"3158800000000055588",1,"",2,1,"70 to 79"
"3601500000000060015",1,"",2,1,"60 to 69"
"3601400000000060014",1,"",2,1,"60 to 69"
"1015700000000034157",1,"",3,2,"80 to 89"
"3159400000000055594",1,"",3,1,"90 to 99"
"2251700000000046517",1,"",2,2,"70 to 79"
"3601300000000060013",1,"",2,1,"60 to 69"
"3159800000000055598",1,"",2,1,"70 to 79"
"3159900000000055599",1,"",2,1,"80 to 89"
"127100000000025271",1,"",2,2,"80 to 89"
"2251500000000046515",1,"",2,2,"70 to 79"
"1920600000000043206",1,"",2,2,"70 to 79"
"406700000000028067",1,"",2,1,"80 to 89"
"3161000000000055610",1,"",2,1,"60 to 69"
"2250600000000046506",1,"",2,2,"70 to 79"
"2561400000000049614",1,"",2,1,"60 to 69"
"1923100000000043231",1,"",2,1,"60 to 69"
"1923600000000043236",1,"",3,1,"50 to 59"
"1924300000000043243",1,"",2,1,"60 to 69"
"1011500000000034115",1,"",2,1,"60 to 69"
"2250100000000046501",1,"",2,1,"60 to 69"
"1475500000000038755",1,"",2,1,"70 to 79"
"1010400000000034104",1,"",2,1,"40 to 49"
"1925900000000043259",1,"",3,2,"80 to 89"
"1648200000000040482",1,"",2,1,"70 to 79"
"3164000000000055640",1,"",2,1,"60 to 69"
"461700000000028617",1,"",2,1,"60 to 69"
"1007700000000034077",1,"",2,1,"70 to 79"
"3164400000000055644",1,"",3,1,"60 to 69"
"4024700000000064247",1,"",2,1,"40 to 49"
"264700000000026647",1,"",2,2,"70 to 79"
"1006300000000034063",1,"",2,1,"50 to 59"
"3969500000000063695",1,"",2,2,"40 to 49"
"1580600000000039806",1,"",2,2,"18 to 29"
"163600000000025636",1,"",2,2,"70 to 79"
"3862200000000062622",1,"",2,2,"70 to 79"
"1474900000000038749",1,"",2,1,"70 to 79"
"3166300000000055663",1,"",2,1,"70 to 79"
"2565000000000049650",1,"",2,1,"70 to 79"
"2248600000000046486",1,"",2,2,"70 to 79"
"1004700000000034047",1,"",3,1,"70 to 79"
"406200000000028062",1,"",2,1,"50 to 59"
"264200000000026642",1,"",2,2,"50 to 59"
"1474800000000038748",1,"",2,1,"50 to 59"
"1003300000000034033",1,"",2,1,"70 to 79"
"1003100000000034031",1,"",3,1,"60 to 69"
"162400000000025624",1,"",2,2,"60 to 69"
"3168200000000055682",1,"",2,1,"70 to 79"
"1926900000000043269",1,"",2,2,"30 to 39"
"2248200000000046482",1,"",2,2,"60 to 69"
"1927400000000043274",1,"",4,2,"40 to 49"
"1929800000000043298",1,"",3,1,"70 to 79"
"1002200000000034022",1,"",2,1,"50 to 59"
"1001400000000034014",1,"",2,1,"50 to 59"
"3169500000000055695",1,"",2,1,"50 to 59"
"3970700000000063707",1,"",2,2,"90 to 99"
"161800000000025618",1,"",4,2,"60 to 69"
"263900000000026639",1,"",1,2,"18 to 29"
"1001300000000034013",1,"",2,1,"50 to 59"
"1000600000000034006",1,"",2,1,"50 to 59"
"1000400000000034004",1,"",2,1,"60 to 69"
"406100000000028061",1,"",2,1,"50 to 59"
"2666400000000050664",1,"",2,2,"40 to 49"
"2515600000000049156",1,"",2,2,"70 to 79"
"2246800000000046468",1,"",2,1,"60 to 69"
"4010200000000064102",1,"",2,1,"70 to 79"
"3864100000000062641",1,"",3,2,"50 to 59"
"263300000000026633",1,"",2,2,"70 to 79"
"3864300000000062643",1,"",2,2,"80 to 89"
"1929900000000043299",1,"",2,1,"70 to 79"
"161400000000025614",1,"",2,2,"60 to 69"
"998100000000033981",1,"",3,1,"70 to 79"
"263200000000026632",1,"",2,2,"70 to 79"
"997200000000033972",1,"",2,1,"60 to 69"
"2246500000000046465",1,"",3,1,"70 to 79"
"519400000000029194",1,"",2,1,"70 to 79"
"2245800000000046458",1,"",2,2,"40 to 49"
"996400000000033964",1,"",3,1,"60 to 69"
"995800000000033958",1,"",2,1,"80 to 89"
"1648600000000040486",1,"",2,2,"60 to 69"
"3174600000000055746",1,"",3,1,"70 to 79"
"994900000000033949",1,"",2,1,"70 to 79"
"3865200000000062652",1,"",2,2,"60 to 69"
"993700000000033937",1,"",2,2,"60 to 69"
"3600300000000060003",1,"",2,1,"60 to 69"
"2245400000000046454",1,"",2,2,"70 to 79"
"1931100000000043311",1,"",2,1,"60 to 69"
"3175600000000055756",1,"",2,1,"60 to 69"
"4018400000000064184",1,"",2,1,"70 to 79"
"992900000000033929",1,"",3,2,"50 to 59"
"3176400000000055764",1,"",2,1,"70 to 79"
"2667200000000050672",1,"",2,2,"40 to 49"
"991800000000033918",1,"",2,2,"70 to 79"
"262300000000026623",1,"",2,2,"70 to 79"
"450600000000028506",1,"",2,2,"60 to 69"
"989900000000033899",1,"",2,1,"60 to 69"
"989300000000033893",1,"",2,1,"80 to 89"
"2667400000000050674",1,"",3,2,"70 to 79"
"989100000000033891",1,"",2,1,"60 to 69"
"2667500000000050675",1,"",2,2,"80 to 89"
"3178200000000055782",1,"",2,2,"40 to 49"
"1931600000000043316",1,"",2,1,"60 to 69"
"520000000000029200",1,"",2,1,"40 to 49"
"987800000000033878",1,"",2,2,"60 to 69"
"3178900000000055789",1,"",2,2,"40 to 49"
"1932100000000043321",1,"",2,1,"60 to 69"
"2515100000000049151",1,"",2,2,"60 to 69"
"1933400000000043334",1,"",2,2,"80 to 89"
"986400000000033864",1,"",3,1,"60 to 69"
"2667700000000050677",1,"",3,2,"80 to 89"
"1933700000000043337",1,"",1,2,"60 to 69"
"986200000000033862",1,"",2,1,"80 to 89"
"986100000000033861",1,"",3,1,"60 to 69"
"2667800000000050678",1,"",3,2,"70 to 79"
"1934000000000043340",1,"",2,2,"40 to 49"
"1934200000000043342",1,"",2,2,"40 to 49"
"1934600000000043346",1,"",2,2,"70 to 79"
"3709800000000061098",1,"",2,1,"40 to 49"
"1935500000000043355",1,"",2,2,"80 to 89"
"462900000000028629",1,"",2,2,"50 to 59"
"1936000000000043360",1,"",2,2,"60 to 69"
"2242000000000046420",1,"",4,1,"40 to 49"
"405200000000028052",1,"",2,1,"60 to 69"
"2552700000000049527",1,"",2,1,"60 to 69"
"984300000000033843",1,"",2,1,"70 to 79"
"3182300000000055823",1,"",3,1,"50 to 59"
"520500000000029205",1,"",2,1,"50 to 59"
"1938400000000043384",1,"",2,2,"60 to 69"
"983900000000033839",1,"",3,1,"80 to 89"
"3922500000000063225",1,"",2,2,"60 to 69"
"3183000000000055830",1,"",2,1,"60 to 69"
"1474300000000038743",1,"",2,1,"60 to 69"
"3183300000000055833",1,"",2,1,"50 to 59"
"2563600000000049636",1,"",2,1,"70 to 79"
"3184200000000055842",1,"",2,1,"60 to 69"
"2240100000000046401",1,"",2,2,"70 to 79"
"2240000000000046400",1,"",2,2,"60 to 69"
"3710200000000061102",1,"",2,1,"60 to 69"
"3184700000000055847",1,"",2,1,"60 to 69"
"3185400000000055854",1,"",2,1,"50 to 59"
"978300000000033783",1,"",2,2,"60 to 69"
"1939300000000043393",1,"",2,2,"40 to 49"
"977700000000033777",1,"",2,1,"60 to 69"
"2584800000000049848",1,"",2,2,"70 to 79"
"2514100000000049141",1,"",2,1,"50 to 59"
"1939400000000043394",1,"",2,2,"70 to 79"
"521400000000029214",1,"",2,1,"70 to 79"
"977400000000033774",1,"",2,1,"60 to 69"
"2238800000000046388",1,"",2,1,"80 to 89"
"1942700000000043427",1,"",3,2,"70 to 79"
"2238300000000046383",1,"",3,1,"70 to 79"
"124800000000025248",1,"",2,2,"80 to 89"
"976700000000033767",1,"",2,1,"70 to 79"
"124700000000025247",1,"",2,2,"70 to 79"
"1651300000000040513",1,"",2,2,"60 to 69"
"976600000000033766",1,"",1,1,"50 to 59"
"976500000000033765",1,"",2,1,"60 to 69"
"2237800000000046378",1,"",2,1,"30 to 39"
"124300000000025243",1,"",1,2,"30 to 39"
"3189000000000055890",1,"",2,1,"60 to 69"
"3598900000000059989",1,"",2,1,"60 to 69"
"3190500000000055905",1,"",2,1,"70 to 79"
"3598700000000059987",1,"",2,1,"70 to 79"
"3190800000000055908",1,"",2,1,"70 to 79"
"973700000000033737",1,"",2,2,"50 to 59"
"973600000000033736",1,"",2,2,"60 to 69"
"1945000000000043450",1,"",2,2,"70 to 79"
"522100000000029221",1,"",2,2,"60 to 69"
"4025000000000064250",1,"",2,1,"50 to 59"
"2234700000000046347",1,"",2,2,"40 to 49"
"522600000000029226",1,"",2,2,"70 to 79"
"973000000000033730",1,"",2,2,"40 to 49"
"3598300000000059983",1,"",2,1,"60 to 69"
"972700000000033727",1,"",2,2,"18 to 29"
"523200000000029232",1,"",2,2,"50 to 59"
"972100000000033721",1,"",3,2,"80 to 89"
"523400000000029234",1,"",2,2,"60 to 69"
"3597500000000059975",1,"",2,1,"60 to 69"
"3193700000000055937",1,"",2,1,"30 to 39"
"970400000000033704",1,"",2,2,"60 to 69"
"970300000000033703",1,"",2,2,"70 to 79"
"2232000000000046320",1,"",2,2,"18 to 29"
"1651700000000040517",1,"",3,1,"70 to 79"
"2513200000000049132",1,"",2,1,"60 to 69"
"3194900000000055949",1,"",2,1,"60 to 69"
"969500000000033695",1,"",2,2,"60 to 69"
"3195300000000055953",1,"",2,1,"70 to 79"
"1949200000000043492",1,"",2,2,"60 to 69"
"969100000000033691",1,"",2,1,"60 to 69"
"969000000000033690",1,"",2,1,"50 to 59"
"2231500000000046315",1,"",2,2,"50 to 59"
"3196100000000055961",1,"",2,1,"60 to 69"
"2670300000000050703",1,"",2,2,"60 to 69"
"3196300000000055963",1,"",2,1,"60 to 69"
"3196500000000055965",1,"",2,1,"70 to 79"
"968700000000033687",1,"",2,1,"40 to 49"
"968600000000033686",1,"",2,1,"50 to 59"
"968300000000033683",1,"",2,1,"70 to 79"
"2670400000000050704",1,"",2,1,"50 to 59"
"3974100000000063741",1,"",2,2,"70 to 79"
"3198000000000055980",1,"",2,2,"60 to 69"
"1652200000000040522",1,"",2,1,"60 to 69"
"2230000000000046300",1,"",2,2,"70 to 79"
"260700000000026607",1,"",2,1,"60 to 69"
"3869800000000062698",1,"",4,2,"18 to 29"
"3597000000000059970",1,"",3,1,"60 to 69"
"967600000000033676",1,"",2,1,"70 to 79"
"1953700000000043537",1,"",2,2,"70 to 79"
"260400000000026604",1,"",2,1,"70 to 79"
"967000000000033670",1,"",2,1,"40 to 49"
"3922600000000063226",1,"",2,2,"60 to 69"
"106000000000025060",1,"",2,2,"60 to 69"
"966900000000033669",1,"",1,1,"18 to 29"
"3870700000000062707",1,"",2,2,"70 to 79"
"1472000000000038720",1,"",3,1,"70 to 79"
"966600000000033666",1,"",2,2,"60 to 69"
"1954900000000043549",1,"",3,2,"70 to 79"
"966000000000033660",1,"",2,2,"30 to 39"
"965900000000033659",1,"",2,2,"60 to 69"
"965700000000033657",1,"",2,2,"50 to 59"
"3596400000000059964",1,"",2,1,"70 to 79"
"965400000000033654",1,"",2,2,"60 to 69"
"965100000000033651",1,"",2,2,"50 to 59"
"965000000000033650",1,"",2,2,"30 to 39"
"3596300000000059963",1,"",2,1,"70 to 79"
"964300000000033643",1,"",2,2,"30 to 39"
"964200000000033642",1,"",2,2,"70 to 79"
"4025600000000064256",1,"",2,1,"70 to 79"
"1955100000000043551",1,"",2,2,"60 to 69"
"963000000000033630",1,"",2,2,"60 to 69"
"1956600000000043566",1,"",2,2,"80 to 89"
"3596200000000059962",1,"",2,1,"70 to 79"
"1957500000000043575",1,"",2,2,"50 to 59"
"3975400000000063754",1,"",2,2,"60 to 69"
"1958200000000043582",1,"",2,2,"50 to 59"
"3204600000000056046",1,"",3,1,"60 to 69"
"961200000000033612",1,"",2,1,"40 to 49"
"960700000000033607",1,"",3,1,"70 to 79"
"960500000000033605",1,"",1,1,"60 to 69"
"3660600000000060606",1,"",3,1,"80 to 89"
"1958500000000043585",1,"",2,2,"70 to 79"
"2226400000000046264",1,"",2,1,"60 to 69"
"2226000000000046260",1,"",2,1,"80 to 89"
"2225200000000046252",1,"",2,2,"60 to 69"
"3206300000000056063",1,"",2,1,"30 to 39"
"3660500000000060605",1,"",2,1,"60 to 69"
"3206700000000056067",1,"",2,1,"60 to 69"
"2585000000000049850",1,"",2,2,"60 to 69"
"3710700000000061107",1,"",2,1,"50 to 59"
"524200000000029242",1,"",3,2,"70 to 79"
"2225000000000046250",1,"",2,2,"30 to 39"
"1960100000000043601",1,"",3,2,"60 to 69"
"3595700000000059957",1,"",1,1,"40 to 49"
"1471600000000038716",1,"",2,1,"60 to 69"
"3208500000000056085",1,"",2,1,"18 to 29"
"958900000000033589",1,"",2,1,"18 to 29"
"3710800000000061108",1,"",3,1,"40 to 49"
"958700000000033587",1,"",2,1,"50 to 59"
"3209200000000056092",1,"",2,1,"50 to 59"
"3209500000000056095",1,"",2,1,"18 to 29"
"958500000000033585",1,"",2,1,"40 to 49"
"958100000000033581",1,"",2,1,"60 to 69"
"3210100000000056101",1,"",2,1,"70 to 79"
"524800000000029248",1,"",2,2,"70 to 79"
"1471500000000038715",1,"",2,2,"80 to 89"
"956400000000033564",1,"",2,1,"60 to 69"
"955600000000033556",1,"",2,1,"50 to 59"
"2552200000000049522",1,"",2,1,"60 to 69"
"955400000000033554",1,"",2,1,"60 to 69"
"3211600000000056116",1,"",2,1,"70 to 79"
"3871700000000062717",1,"",2,2,"50 to 59"
"954800000000033548",1,"",2,1,"50 to 59"
"146700000000025467",1,"",2,1,"60 to 69"
"525000000000029250",1,"",2,2,"80 to 89"
"259400000000026594",1,"",2,1,"40 to 49"
"953200000000033532",1,"",2,1,"60 to 69"
"3213500000000056135",1,"",3,1,"70 to 79"
"2221900000000046219",1,"",2,2,"60 to 69"
"3975900000000063759",1,"",2,2,"80 to 89"
"2221600000000046216",1,"",2,2,"80 to 89"
"951400000000033514",1,"",2,1,"30 to 39"
"525900000000029259",1,"",2,2,"60 to 69"
"951100000000033511",1,"",2,1,"80 to 89"
"950400000000033504",1,"",3,1,"70 to 79"
"949000000000033490",1,"",3,1,"60 to 69"
"2220900000000046209",1,"",2,2,"60 to 69"
"526200000000029262",1,"",2,2,"60 to 69"
"2220600000000046206",1,"",2,1,"70 to 79"
"3594700000000059947",1,"",2,1,"70 to 79"
"3217000000000056170",1,"",2,1,"60 to 69"
"946900000000033469",1,"",2,1,"40 to 49"
"946600000000033466",1,"",2,1,"40 to 49"
"946400000000033464",1,"",2,1,"50 to 59"
"157000000000025570",1,"",3,1,"60 to 69"
"946300000000033463",1,"",2,1,"40 to 49"
"946100000000033461",1,"",3,1,"30 to 39"
"946000000000033460",1,"",2,1,"30 to 39"
"2569300000000049693",1,"",2,1,"50 to 59"
"945800000000033458",1,"",3,1,"70 to 79"
"3594600000000059946",1,"",2,1,"60 to 69"
"526600000000029266",1,"",2,2,"70 to 79"
"3219200000000056192",1,"",2,1,"60 to 69"
"945100000000033451",1,"",2,1,"30 to 39"
"945000000000033450",1,"",2,1,"40 to 49"
"944400000000033444",1,"",1,1,"30 to 39"
"944200000000033442",1,"",2,1,"50 to 59"
"944100000000033441",1,"",2,1,"50 to 59"
"944000000000033440",1,"",2,1,"50 to 59"
"3220400000000056204",1,"",2,1,"80 to 89"
"3220600000000056206",1,"",2,1,"40 to 49"
"943600000000033436",1,"",2,1,"50 to 59"
"942900000000033429",1,"",2,1,"70 to 79"
"942700000000033427",1,"",2,1,"80 to 89"
"942400000000033424",1,"",3,1,"60 to 69"
"942100000000033421",1,"",2,1,"60 to 69"
"941700000000033417",1,"",2,1,"60 to 69"
"259300000000026593",1,"",1,1,"40 to 49"
"3222200000000056222",1,"",2,1,"50 to 59"
"941600000000033416",1,"",2,1,"50 to 59"
"1652500000000040525",1,"",2,1,"40 to 49"
"941000000000033410",1,"",2,1,"60 to 69"
"940800000000033408",1,"",1,1,"18 to 29"
"3872300000000062723",1,"",2,2,"60 to 69"
"1966700000000043667",1,"",1,1,"18 to 29"
"2218600000000046186",1,"",3,2,"60 to 69"
"939400000000033394",1,"",2,1,"60 to 69"
"4026000000000064260",1,"",3,1,"80 to 89"
"2218500000000046185",1,"",2,2,"30 to 39"
"938600000000033386",1,"",2,1,"50 to 59"
"2512200000000049122",1,"",2,2,"60 to 69"
"1967700000000043677",1,"",2,1,"50 to 59"
"938200000000033382",1,"",2,1,"70 to 79"
"938100000000033381",1,"",2,1,"70 to 79"
"2218200000000046182",1,"",2,2,"40 to 49"
"528200000000029282",1,"",2,1,"60 to 69"
"2217400000000046174",1,"",2,2,"50 to 59"
"1968000000000043680",1,"",2,1,"30 to 39"
"1470100000000038701",1,"",2,2,"40 to 49"
"3226500000000056265",1,"",2,1,"60 to 69"
"1968100000000043681",1,"",1,1,"30 to 39"
"3593500000000059935",1,"",2,1,"40 to 49"
"529100000000029291",1,"",2,1,"70 to 79"
"934700000000033347",1,"",3,2,"60 to 69"
"934200000000033342",1,"",2,1,"70 to 79"
"1968400000000043684",1,"",2,1,"50 to 59"
"934000000000033340",1,"",2,1,"30 to 39"
"210400000000026104",1,"",2,2,"50 to 59"
"3228400000000056284",1,"",2,1,"60 to 69"
"933400000000033334",1,"",2,1,"60 to 69"
"529700000000029297",1,"",3,1,"60 to 69"
"3228800000000056288",1,"",2,1,"60 to 69"
"933300000000033333",1,"",2,1,"60 to 69"
"1968900000000043689",1,"",3,1,"90 to 99"
"932800000000033328",1,"",2,1,"50 to 59"
"259200000000026592",1,"",1,1,"50 to 59"
"3229700000000056297",1,"",3,1,"60 to 69"
"932000000000033320",1,"",2,1,"30 to 39"
"529900000000029299",1,"",2,1,"30 to 39"
"930900000000033309",1,"",3,2,"80 to 89"
"3230600000000056306",1,"",2,1,"40 to 49"
"3230700000000056307",1,"",2,1,"50 to 59"
"530300000000029303",1,"",2,1,"60 to 69"
"2673300000000050733",1,"",2,2,"50 to 59"
"530400000000029304",1,"",2,1,"60 to 69"
"930600000000033306",1,"",3,2,"60 to 69"
"2673400000000050734",1,"",2,2,"50 to 59"
"3231500000000056315",1,"",2,1,"60 to 69"
"3232000000000056320",1,"",2,1,"50 to 59"
"2673500000000050735",1,"",2,2,"70 to 79"
"929700000000033297",1,"",2,2,"40 to 49"
"1970000000000043700",1,"",4,1,"70 to 79"
"3591500000000059915",1,"",2,1,"50 to 59"
"3591400000000059914",1,"",2,1,"50 to 59"
"3232800000000056328",1,"",2,1,"50 to 59"
"3873100000000062731",1,"",2,2,"70 to 79"
"928800000000033288",1,"",2,1,"60 to 69"
"3591200000000059912",1,"",3,1,"60 to 69"
"2212000000000046120",1,"",3,2,"60 to 69"
"928400000000033284",1,"",2,1,"50 to 59"
"3591100000000059911",1,"",2,1,"60 to 69"
"3234400000000056344",1,"",2,1,"60 to 69"
"3234500000000056345",1,"",2,1,"60 to 69"
"3234700000000056347",1,"",2,1,"60 to 69"
"1973300000000043733",1,"",2,1,"40 to 49"
"927700000000033277",1,"",2,1,"60 to 69"
"1973500000000043735",1,"",2,1,"60 to 69"
"2673700000000050737",1,"",2,2,"40 to 49"
"2511800000000049118",1,"",3,2,"70 to 79"
"3660300000000060603",1,"",3,1,"50 to 59"
"2585300000000049853",1,"",2,2,"70 to 79"
