REG,HHID,H3,H4,H6,H8,H5_A,H5_B,H5_C,H5_D,H5_E,H5_F,H7_A,H7_B,H7_C,H7_D,H7_E,H7_F,H9_A,H9_B,H9_C,H9_D,H9_E,H9_F,H9_G,H9_H,H9_I,H9_J,H9_K,H9_L,H9_M
2,002202300000000046023,2,1,2,2,,2,3,4,,,,,,,,,,,,,,,,,,,,,
2,002202400000000046024,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002202500000000046025,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002202600000000046026,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002202700000000046027,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002202800000000046028,1,1,2,2,,2,3,,,,,,,,,,,,,,,,,,,,,,
2,002202900000000046029,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203000000000046030,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203100000000046031,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203200000000046032,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203300000000046033,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203400000000046034,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
2,002203500000000046035,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203600000000046036,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203700000000046037,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002203800000000046038,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
2,002203900000000046039,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204000000000046040,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204100000000046041,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204200000000046042,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204300000000046043,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204400000000046044,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
2,002204500000000046045,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204600000000046046,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204700000000046047,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204800000000046048,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002204900000000046049,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205000000000046050,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205100000000046051,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205200000000046052,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205300000000046053,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205400000000046054,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205500000000046055,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205600000000046056,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
2,002205700000000046057,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205800000000046058,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002205900000000046059,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206000000000046060,1,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
2,002206100000000046061,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206200000000046062,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206300000000046063,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206400000000046064,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206500000000046065,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206600000000046066,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206700000000046067,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206800000000046068,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002206900000000046069,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207000000000046070,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207100000000046071,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207200000000046072,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207300000000046073,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207400000000046074,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207500000000046075,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207600000000046076,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207700000000046077,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207800000000046078,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002207900000000046079,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208000000000046080,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208100000000046081,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208200000000046082,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208300000000046083,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208400000000046084,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208500000000046085,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208600000000046086,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208700000000046087,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208800000000046088,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002208900000000046089,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209000000000046090,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
2,002209100000000046091,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209200000000046092,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209300000000046093,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209400000000046094,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209500000000046095,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209600000000046096,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209700000000046097,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209800000000046098,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002209900000000046099,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210000000000046100,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210100000000046101,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210200000000046102,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210300000000046103,1,2,2,1,,,,,,,,,,,,,1,,3,4,5,6,7,8,9,10,11,,
2,002210400000000046104,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210500000000046105,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210600000000046106,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210700000000046107,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210800000000046108,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002210900000000046109,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211000000000046110,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211100000000046111,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211200000000046112,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211300000000046113,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211400000000046114,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211500000000046115,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211600000000046116,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211700000000046117,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211800000000046118,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002211900000000046119,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212000000000046120,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212100000000046121,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212200000000046122,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212300000000046123,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212400000000046124,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212500000000046125,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212600000000046126,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212700000000046127,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212800000000046128,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002212900000000046129,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213000000000046130,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213100000000046131,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213200000000046132,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213300000000046133,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213400000000046134,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213500000000046135,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213600000000046136,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213700000000046137,2,1,2,2,,,,,,6,,,,,,,,,,,,,,,,,,,
2,002213800000000046138,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002213900000000046139,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214000000000046140,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214100000000046141,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214200000000046142,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214300000000046143,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214400000000046144,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214500000000046145,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
2,002214600000000046146,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214700000000046147,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214800000000046148,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002214900000000046149,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215000000000046150,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
2,002215100000000046151,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215200000000046152,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215300000000046153,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215400000000046154,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215500000000046155,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215600000000046156,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215700000000046157,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215800000000046158,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002215900000000046159,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216000000000046160,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216100000000046161,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216200000000046162,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216300000000046163,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216400000000046164,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216500000000046165,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216600000000046166,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216700000000046167,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216800000000046168,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002216900000000046169,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217000000000046170,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217100000000046171,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217200000000046172,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217300000000046173,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217400000000046174,2,1,2,2,,,,,,6,,,,,,,,,,,,,,,,,,,
2,002217500000000046175,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217600000000046176,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217700000000046177,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217800000000046178,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002217900000000046179,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002218000000000046180,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002218100000000046181,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002218200000000046182,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
2,002218300000000046183,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
17,002218400000000046184,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002218500000000046185,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002218600000000046186,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002218700000000046187,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002218800000000046188,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002218900000000046189,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002219000000000046190,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002219100000000046191,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002219200000000046192,3,,2,1,,,,,,,,,,,,,1,2,,4,5,,7,8,9,,,,13
17,002219300000000046193,2,2,2,1,,,,,,,,,,,,,,,3,4,,6,7,8,9,,,12,13
17,002219400000000046194,1,2,2,1,,,,,,,,,,,,,1,,3,4,,,7,,9,,,,
17,002219500000000046195,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
17,002219600000000046196,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002219700000000046197,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002219800000000046198,2,1,2,1,,,,4,,,,,,,,,,2,,4,5,,7,,,,,12,
17,002219900000000046199,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002220000000000046200,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,,8,9,,11,12,
17,002220100000000046201,2,2,2,1,,,,,,,,,,,,,,,,,,,7,,9,10,,,
17,002220200000000046202,1,2,2,1,,,,,,,,,,,,,1,2,,,,,7,,9,,,,13
17,002220300000000046203,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002220400000000046204,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002220500000000046205,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002220600000000046206,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002220700000000046207,2,2,2,1,,,,,,,,,,,,,1,2,,4,5,,7,8,,,,,13
17,002220800000000046208,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002220900000000046209,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221000000000046210,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221100000000046211,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221200000000046212,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221300000000046213,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
17,002221400000000046214,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221500000000046215,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221600000000046216,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
17,002221700000000046217,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221800000000046218,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002221900000000046219,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002222000000000046220,2,2,2,1,,,,,,,,,,,,,1,,,4,,,7,,9,10,,,
17,002222100000000046221,2,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,8,9,,,,
17,002222200000000046222,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002222300000000046223,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
17,002222400000000046224,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002222500000000046225,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002222600000000046226,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002222700000000046227,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
17,002222800000000046228,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002222900000000046229,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223000000000046230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223100000000046231,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223200000000046232,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223300000000046233,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223400000000046234,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223500000000046235,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223600000000046236,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223700000000046237,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223800000000046238,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002223900000000046239,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224000000000046240,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224100000000046241,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224200000000046242,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224300000000046243,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224400000000046244,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224500000000046245,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224600000000046246,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224700000000046247,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224800000000046248,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002224900000000046249,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225000000000046250,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225100000000046251,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225200000000046252,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225300000000046253,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225400000000046254,1,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002225500000000046255,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225600000000046256,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225700000000046257,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225800000000046258,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002225900000000046259,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226000000000046260,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226100000000046261,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226200000000046262,1,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,,
17,002226300000000046263,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226400000000046264,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226500000000046265,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226600000000046266,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226700000000046267,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226800000000046268,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002226900000000046269,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13
17,002227000000000046270,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002227100000000046271,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002227200000000046272,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002227300000000046273,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002227400000000046274,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,12,
17,002227500000000046275,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002227600000000046276,2,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,,9,10,,12,
17,002227700000000046277,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002227800000000046278,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002227900000000046279,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002228000000000046280,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,10,,12,
17,002228100000000046281,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002228200000000046282,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002228300000000046283,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002228400000000046284,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002228500000000046285,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002228600000000046286,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002228700000000046287,1,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13
17,002228800000000046288,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002228900000000046289,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229000000000046290,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229100000000046291,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229200000000046292,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229300000000046293,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229400000000046294,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229500000000046295,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229600000000046296,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229700000000046297,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229800000000046298,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002229900000000046299,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230000000000046300,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
17,002230100000000046301,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230200000000046302,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230300000000046303,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230400000000046304,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
17,002230500000000046305,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230600000000046306,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230700000000046307,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230800000000046308,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002230900000000046309,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231000000000046310,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231100000000046311,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231200000000046312,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231300000000046313,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231400000000046314,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231500000000046315,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231600000000046316,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231700000000046317,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002231800000000046318,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002231900000000046319,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232000000000046320,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232100000000046321,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232200000000046322,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232300000000046323,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232400000000046324,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232500000000046325,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
17,002232600000000046326,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002232700000000046327,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232800000000046328,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002232900000000046329,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002233000000000046330,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002233100000000046331,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002233200000000046332,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002233300000000046333,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002233400000000046334,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
17,002233500000000046335,2,2,2,1,,,,,,,,,,,,,1,2,,,,,7,8,9,10,,,
17,002233600000000046336,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
17,002233700000000046337,2,2,2,1,,,,,,,,,,,,,,,,,,,,,9,10,,,
